Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.12-192.168.0.15-63981-443-6,192.168.0.12,63981,192.168.0.15,443,6,6/12/2019 9:20,2275624,4,6,0,0,0,0,0,0,0,0,0,0,0,4.394399075,252847.1111,245417.9497,512612,4430,1633075,544358.3333,32533.01869,570961,508087,2275624,455124.8,245197.8828,612609,20985,0,0,0,0,128,132,1.75775963,2.636639445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63988-443-6,192.168.0.12,63988,192.168.0.15,443,6,6/12/2019 9:20,2076569,4,6,0,0,0,0,0,0,0,0,0,0,0,4.815635792,230729.8889,260406.9074,507267,1434,1521084,507028,952.3702011,507956,506053,2076569,415313.8,231844.392,548085,1699,0,0,0,0,128,132,1.926254317,2.889381475,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63989-443-6,192.168.0.12,63989,192.168.0.15,443,6,6/12/2019 9:20,2076208,4,6,0,0,0,0,0,0,0,0,0,0,0,4.816473109,230689.7778,262315.9918,511201,1700,1537013,512337.6667,9296.734068,523016,506045,2076208,415241.6,231598.9308,541726,1700,0,0,0,0,128,132,1.926589243,2.889883865,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63990-443-6,192.168.0.12,63990,192.168.0.15,443,6,6/12/2019 9:20,2048538,4,6,0,0,0,0,0,0,0,0,0,0,0,4.881530145,227615.3333,263120.2872,506879,2191,1537605,512535,6176.348031,519565,507980,2048538,409707.6,227468.3136,514334,2827,0,0,0,0,128,132,1.952612058,2.928918087,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63993-443-6,192.168.0.12,63993,192.168.0.15,443,6,6/12/2019 9:20,2048464,4,6,0,0,0,0,0,0,0,0,0,0,0,4.881706488,227607.1111,262251.8572,506538,2327,1537613,512537.6667,6185.002695,519586,508016,2048464,409692.8,225932.6479,514613,5581,0,0,0,0,128,132,1.952682595,2.929023893,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63995-443-6,192.168.0.12,63995,192.168.0.15,443,6,6/12/2019 9:20,2050843,4,6,0,0,0,0,0,0,0,0,0,0,0,4.876043656,227871.4444,264447.7348,515233,2648,1539970,513323.3333,8904.828821,523604,508019,2050843,410168.6,226135.5512,519620,5782,0,0,0,0,128,132,1.950417462,2.925626194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63996-443-6,192.168.0.12,63996,192.168.0.15,443,6,6/12/2019 9:20,2046748,4,6,0,0,0,0,0,0,0,0,0,0,0,4.885799327,227416.4444,261715.5471,506850,1675,1537607,512535.6667,7779.029138,521518,508005,2046748,409349.6,225355.2566,514334,6294,0,0,0,0,128,132,1.954319731,2.931479596,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64002-443-6,192.168.0.12,64002,192.168.0.15,443,6,6/12/2019 9:20,2045606,4,6,0,0,0,0,0,0,0,0,0,0,0,4.888526921,227289.5556,263545.3751,509136,2303,1521690,507230,663.4365079,507972,506694,2045606,409121.2,224720.2168,511439,7149,0,0,0,0,128,132,1.955410768,2.933116152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64005-443-6,192.168.0.12,64005,192.168.0.15,443,6,6/12/2019 9:20,9564440,4,5,0,0,0,0,0,0,0,0,0,0,0,0.940985567,1195555,2766415.621,8013734,2020,9034804,3011601.333,4331975.351,8013734,507067,9564440,2391110,4094644.183,8522448,6848,0,0,0,0,128,112,0.418215808,0.52276976,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1547039,0,1547039,1547039,8013734,0,8013734,8013734,ModifiedHuLK
192.168.0.12-192.168.0.15-64008-443-6,192.168.0.12,64008,192.168.0.15,443,6,6/12/2019 9:20,9551050,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942304773,1193881.25,2766381.023,8012837,2860,9028697,3009565.667,4332960.077,8012837,507864,9551050,2387762.5,4096795.769,8522631,7092,0,0,0,0,128,112,0.418802121,0.523502652,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1531721,0,1531721,1531721,8012837,0,8012837,8012837,ModifiedHuLK
192.168.0.12-192.168.0.15-64013-443-6,192.168.0.12,64013,192.168.0.15,443,6,6/12/2019 9:20,9546906,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942713796,1193363.25,2766975.793,8013734,2912,9028712,3009570.667,4333732.601,8013734,506983,9546906,2386726.5,4095495.666,8519580,5729,0,0,0,0,128,112,0.41898391,0.523729887,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1529422,0,1529422,1529422,8013734,0,8013734,8013734,ModifiedHuLK
192.168.0.12-192.168.0.15-64014-443-6,192.168.0.12,64014,192.168.0.15,443,6,6/12/2019 9:20,2043096,4,6,0,0,0,0,0,0,0,0,0,0,0,4.894532611,227010.6667,263677.7091,508537,2278,1521670,507223.3333,672.166894,507975,506680,2043096,408619.2,225493.3133,510816,5262,0,0,0,0,128,132,1.957813045,2.936719567,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64015-443-6,192.168.0.12,64015,192.168.0.15,443,6,6/12/2019 9:20,9546116,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942791812,1193264.5,2767022.176,8013700,2266,9028695,3009565,4333708.061,8013700,507011,9546116,2386529,4095642.876,8519580,5081,0,0,0,0,128,112,0.419018583,0.523773229,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1528625,0,1528625,1528625,8013700,0,8013700,8013700,ModifiedHuLK
192.168.0.12-192.168.0.15-64016-443-6,192.168.0.12,64016,192.168.0.15,443,6,6/12/2019 9:20,9546008,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942802478,1193251,2767009.314,8013692,2928,9028714,3009571.333,4333695.647,8013692,507040,9546008,2386502,4095663.854,8519580,4973,0,0,0,0,128,112,0.419023324,0.523779155,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1528551,0,1528551,1528551,8013692,0,8013692,8013692,ModifiedHuLK
192.168.0.12-192.168.0.15-64017-443-6,192.168.0.12,64017,192.168.0.15,443,6,6/12/2019 9:20,9545940,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942809194,1193242.5,2767011.727,8013686,2922,9028718,3009572.667,4333689.295,8013686,507050,9545940,2386485,4095677.035,8519580,4905,0,0,0,0,128,112,0.419026309,0.523782886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1528499,0,1528499,1528499,8013686,0,8013686,8013686,ModifiedHuLK
192.168.0.12-192.168.0.15-64022-443-6,192.168.0.12,64022,192.168.0.15,443,6,6/12/2019 9:20,9547373,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942667685,1193421.625,2766547.224,8012842,3896,9028700,3009566.667,4332963.541,8012842,507874,9547373,2386843.25,4097489.03,8522631,3896,0,0,0,0,128,112,0.418963415,0.523704269,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1528055,0,1528055,1528055,8012842,0,8012842,8012842,ModifiedHuLK
192.168.0.12-192.168.0.15-64023-443-6,192.168.0.12,64023,192.168.0.15,443,6,6/12/2019 9:20,9547338,4,5,0,0,0,0,0,0,0,0,0,0,0,0.94267114,1193417.25,2766548.765,8012849,3868,9028707,3009569,4332967.583,8012849,507876,9547338,2386834.5,4097399.679,8522484,3868,0,0,0,0,128,112,0.418964951,0.523706189,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1528025,0,1528025,1528025,8012849,0,8012849,8012849,ModifiedHuLK
192.168.0.12-192.168.0.15-64024-443-6,192.168.0.12,64024,192.168.0.15,443,6,6/12/2019 9:20,9546537,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942750235,1193317.125,2766586.823,8012860,3391,9028717,3009572.333,4332974.222,8012860,507876,9546537,2386634.25,4097664.087,8522672,3391,0,0,0,0,128,112,0.419000104,0.523750131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1527042,0,1527042,1527042,8012860,0,8012860,8012860,ModifiedHuLK
192.168.0.12-192.168.0.15-64025-443-6,192.168.0.12,64025,192.168.0.15,443,6,6/12/2019 9:20,9546331,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942770579,1193291.375,2766550.793,8012868,4884,9028725,3009575,4332978.841,8012868,507878,9546331,2386582.75,4097545.335,8522549,5086,0,0,0,0,128,112,0.419009146,0.523761433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1526842,0,1526842,1526842,8012868,0,8012868,8012868,ModifiedHuLK
192.168.0.12-192.168.0.15-64028-443-6,192.168.0.12,64028,192.168.0.15,443,6,6/12/2019 9:20,2103942,4,6,0,0,0,0,0,0,0,0,0,0,0,4.752982734,233771.3333,260188.3756,514732,1839,1523559,507853,2967.685462,511000,505105,2103942,420788.4,232928.7335,566731,6510,0,0,0,0,128,132,1.901193094,2.851789641,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64033-443-6,192.168.0.12,64033,192.168.0.15,443,6,6/12/2019 9:20,2102529,4,6,0,0,0,0,0,0,0,0,0,0,0,4.756176966,233614.3333,262048.2748,514446,3706,1538907,512969,8046.551622,522000,506562,2102529,420505.8,232720.2198,550429,5195,0,0,0,0,128,132,1.902470786,2.85370618,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64034-443-6,192.168.0.12,64034,192.168.0.15,443,6,6/12/2019 9:20,2102038,4,6,0,0,0,0,0,0,0,0,0,0,0,4.757287927,233559.7778,261140.2749,514478,3800,1534592,511530.6667,9108.325002,522045,506054,2102038,420407.6,232754.6037,550215,5031,0,0,0,0,128,132,1.902915171,2.854372756,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64035-443-6,192.168.0.12,64035,192.168.0.15,443,6,6/12/2019 9:20,2100514,4,6,0,0,0,0,0,0,0,0,0,0,0,4.760739514,233390.4444,261057.9519,514490,3787,1534583,511527.6667,9103.912419,522037,506057,2100514,420102.8,232986.3021,550273,4315,0,0,0,0,128,132,1.904295806,2.856443709,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64036-443-6,192.168.0.12,64036,192.168.0.15,443,6,6/12/2019 9:20,2100023,4,6,0,0,0,0,0,0,0,0,0,0,0,4.761852608,233335.8889,259087.3962,511344,1791,1519591,506530.3333,1788.235257,507999,504539,2100023,420004.6,232809.0202,566731,5981,0,0,0,0,128,132,1.904741043,2.857111565,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64039-443-6,192.168.0.12,64039,192.168.0.15,443,6,6/12/2019 9:20,2159160,4,6,0,0,0,0,0,0,0,0,0,0,0,4.631430742,239906.6667,259096.8843,521089,1647,1647635,549211.6667,43564.67299,596655,511008,2159160,431832,242179.2237,586434,1647,0,0,0,0,128,132,1.852572297,2.778858445,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64040-443-6,192.168.0.12,64040,192.168.0.15,443,6,6/12/2019 9:20,2058629,4,6,0,0,0,0,0,0,0,0,0,0,0,4.857601831,228736.5556,265237.9009,511683,2476,1536756,512252,4955.083551,517713,508043,2058629,411725.8,227924.1607,518290,4079,0,0,0,0,128,132,1.943040732,2.914561099,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64041-443-6,192.168.0.12,64041,192.168.0.15,443,6,6/12/2019 9:20,2058489,4,6,0,0,0,0,0,0,0,0,0,0,0,4.857932202,228721,264719.9713,510324,2468,1536650,512216.6667,4885.663142,517596,508055,2058489,411697.8,227083.3337,517476,5543,0,0,0,0,128,132,1.943172881,2.914759321,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64042-443-6,192.168.0.12,64042,192.168.0.15,443,6,6/12/2019 9:20,2058433,4,6,0,0,0,0,0,0,0,0,0,0,0,4.858064363,228714.7778,263841.4108,515095,5378,1536771,512257,8191.390419,521701,507080,2058433,411686.6,225942.1199,520633,7622,0,0,0,0,128,132,1.943225745,2.914838618,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64043-443-6,192.168.0.12,64043,192.168.0.15,443,6,6/12/2019 9:20,2058257,4,6,0,0,0,0,0,0,0,0,0,0,0,4.858479772,228695.2222,263686.399,514320,5359,1536746,512248.6667,8183.565502,521683,507067,2058257,411651.4,226015.6314,519845,7447,0,0,0,0,128,132,1.943391909,2.915087863,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64050-443-6,192.168.0.12,64050,192.168.0.15,443,6,6/12/2019 9:20,2057889,4,6,0,0,0,0,0,0,0,0,0,0,0,4.859348585,228654.3333,264053.7802,514352,3080,1536748,512249.3333,8212.224688,521712,506985,2057889,411577.8,225742.5754,519973,7883,0,0,0,0,128,132,1.943739434,2.915609151,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64055-443-6,192.168.0.12,64055,192.168.0.15,443,6,6/12/2019 9:20,2057917,4,6,0,0,0,0,0,0,0,0,0,0,0,4.859282469,228657.4444,263920.689,510338,3034,1536705,512235,4870.284899,517590,508070,2057917,411583.4,225680.0385,516435,7915,0,0,0,0,128,132,1.943712987,2.915569481,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64056-443-6,192.168.0.12,64056,192.168.0.15,443,6,6/12/2019 9:20,2057773,4,6,0,0,0,0,0,0,0,0,0,0,0,4.859622514,228641.4444,263684.6242,510346,4126,1536715,512238.3333,4866.620217,517590,508078,2057773,411554.6,225741.7617,516435,7771,0,0,0,0,128,132,1.943849006,2.915773509,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64057-443-6,192.168.0.12,64057,192.168.0.15,443,6,6/12/2019 9:20,2057882,4,6,0,0,0,0,0,0,0,0,0,0,0,4.859365114,228653.5556,263624.3823,510237,4120,1536724,512241.3333,4862.774551,517590,508087,2057882,411576.4,225711.1104,516319,7846,0,0,0,0,128,132,1.943746046,2.915619069,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64058-443-6,192.168.0.12,64058,192.168.0.15,443,6,6/12/2019 9:20,2051636,4,6,0,0,0,0,0,0,0,0,0,0,0,4.874158964,227959.5556,266165.5734,515710,1765,1535729,511909.6667,7608.32211,520671,506967,2051636,410327.2,227202.8241,517515,3950,0,0,0,0,128,132,1.949663586,2.924495378,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64059-443-6,192.168.0.12,64059,192.168.0.15,443,6,6/12/2019 9:20,2051637,4,6,0,0,0,0,0,0,0,0,0,0,0,4.874156588,227959.6667,265928.8398,515751,2299,1535736,511912,7626.318837,520694,506957,2051637,410327.4,227205.7563,518066,3952,0,0,0,0,128,132,1.949662635,2.924493953,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64060-443-6,192.168.0.12,64060,192.168.0.15,443,6,6/12/2019 9:20,2033620,4,6,0,0,0,0,0,0,0,0,0,0,0,4.917339523,225957.7778,264051.0747,506728,2205,1520712,506904,1856.267492,509039,505672,2033620,406724,225154.9508,510551,3975,0,0,0,0,128,132,1.966935809,2.950403714,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64061-443-6,192.168.0.12,64061,192.168.0.15,443,6,6/12/2019 9:20,2033890,4,6,0,0,0,0,0,0,0,0,0,0,0,4.916686743,225987.7778,263595.301,506777,2655,1520722,506907.3333,1866.927244,509052,505646,2033890,406778,225324.4786,511690,3736,0,0,0,0,128,132,1.966674697,2.950012046,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64062-443-6,192.168.0.12,64062,192.168.0.15,443,6,6/12/2019 9:20,2060710,4,6,0,0,0,0,0,0,0,0,0,0,0,4.852696401,228967.7778,267906.8572,518739,1598,1546730,515576.6667,7531.017882,521046,506987,2060710,412142,228389.9843,520337,3676,0,0,0,0,128,132,1.94107856,2.91161784,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64063-443-6,192.168.0.12,64063,192.168.0.15,443,6,6/12/2019 9:20,2061031,4,6,0,0,0,0,0,0,0,0,0,0,0,4.851940606,229003.4444,267806.4988,518769,1978,1546742,515580.6667,7535.07109,521061,506988,2061031,412206.2,228277.9042,520747,3946,0,0,0,0,128,132,1.940776243,2.911164364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64065-443-6,192.168.0.12,64065,192.168.0.15,443,6,6/12/2019 9:20,2270267,4,6,0,0,0,0,0,0,0,0,0,0,0,4.40476825,252251.8889,246643.4978,514292,4982,1634152,544717.3333,57705.06839,611052,506104,2270267,454053.4,249289.0507,614442,17374,0,0,0,0,128,132,1.7619073,2.64286095,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64064-443-6,192.168.0.12,64064,192.168.0.15,443,6,6/12/2019 9:20,2048088,4,6,0,0,0,0,0,0,0,0,0,0,0,4.882602701,227565.3333,266357.9643,512697,1545,1535730,511910,5071.158842,517658,508068,2048088,409617.6,226827.1564,514242,3877,0,0,0,0,128,132,1.95304108,2.92956162,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64066-443-6,192.168.0.12,64066,192.168.0.15,443,6,6/12/2019 9:20,2269780,4,6,0,0,0,0,0,0,0,0,0,0,0,4.405713329,252197.7778,244466.939,517579,2137,1633138,544379.3333,68135.98635,622980,502085,2269780,453956,248669.5957,616219,18539,0,0,0,0,128,132,1.762285332,2.643427997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64068-443-6,192.168.0.12,64068,192.168.0.15,443,6,6/12/2019 9:20,2270055,4,6,0,0,0,0,0,0,0,0,0,0,0,4.40517961,252228.3333,244368.7608,512458,2308,1633140,544380,64636.74589,619007,506058,2270055,454011,249005.861,617576,18325,0,0,0,0,128,132,1.762071844,2.643107766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64070-443-6,192.168.0.12,64070,192.168.0.15,443,6,6/12/2019 9:20,2269899,4,6,0,0,0,0,0,0,0,0,0,0,0,4.405482358,252211,247052.3692,512873,3246,1649126,549708.6667,60032.21604,619017,513990,2269899,453979.8,248183.8321,611282,18416,0,0,0,0,128,132,1.762192943,2.643289415,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64071-443-6,192.168.0.12,64071,192.168.0.15,443,6,6/12/2019 9:20,2269886,4,6,0,0,0,0,0,0,0,0,0,0,0,4.405507589,252209.5556,247067.8156,512886,3238,1649113,549704.3333,60026.55015,619006,513983,2269886,453977.2,248190.1323,611282,18402,0,0,0,0,128,132,1.762203036,2.643304554,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64072-443-6,192.168.0.12,64072,192.168.0.15,443,6,6/12/2019 9:20,2269723,4,6,0,0,0,0,0,0,0,0,0,0,0,4.405823971,252191.4444,247024.8547,512619,3517,1649113,549704.3333,60018.01653,618996,513981,2269723,453944.6,248233.5363,611283,18239,0,0,0,0,128,132,1.762329588,2.643494382,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64075-443-6,192.168.0.12,64075,192.168.0.15,443,6,6/12/2019 9:20,2088136,4,6,0,0,0,0,0,0,0,0,0,0,0,4.788960106,232015.1111,262411.7776,515628,2995,1538130,512710,9848.074482,524011,505964,2088136,417627.2,231658.0686,539693,3763,0,0,0,0,128,132,1.915584042,2.873376064,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64078-443-6,192.168.0.12,64078,192.168.0.15,443,6,6/12/2019 9:20,2180152,4,6,0,0,0,0,0,0,0,0,0,0,0,4.586836147,242239.1111,253082.3733,512496,4072,1632107,544035.6667,56521.90818,608999,506118,2180152,436030.4,230540.671,614443,31477,0,0,0,0,128,132,1.834734459,2.752101688,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
